,Unnamed: 0,tweet,sentiment
3409,3409,ماده رفض مسود مبدا دستور عمرو حمزاوي بواب شروق,negative
3410,3410,مر جماع اتبهدلت عبد ناصر جم عمل ايه ظبط تاتاراراتتت,negative
3412,3412,بسم امل خلي خير ناس روي اسام شاب سوري,positive
3413,3413,معرضالكتاب كتاب مشوق قارئ طلب علم شيخ,positive
3415,3415,شبح اضطراب عشي تصديق اعدام خبر مصر قاهره محمد,positive
3418,3418,دعلاء اسواني لماذا تحرش مصري نساء قرا مقال كامل,positive
3419,3419,نسي اقولك مؤمن عدل لازم طلع مبارك سجن حصل مسؤول سياسي قتل مواطن مصرينبلوك ريبورت سبام,negative
3422,3422,رئيس مرسي مسؤول حق مصر كرامه اوقف رئيس خطف ضرب تعذيب محاكمه عسكريه مدينه رحل,neutral
3423,3423,اخشي شوه تكلم اسم مشروع اسلامي شوه مشروع عبد منعم ابو فتح ثني لقاء,positive
3424,3424,فيديو عبد منعم ابو فتح حلق قاهره ثلاثاء,neutral
3425,3425,مرسي احي سويس باسله بور سعيد صامده هاقول هانيمكو مغرب,negative
3426,3426,شايف طريق اخر نور اعيش مكسور ماوصلتش رضو عادي هاعيش حياه هافضل راضي كاريوكي منالروائع,negative
3427,3427,عمرو موسي سامح عاشور مني فقار صدار جن دستور بقاء الله ثور,negative
3428,3428,هاشتاج صاحبيتصاحب تابعونا كمان قدر صفحه فيس بوك تويتر تشاركو رابط استماع,negative
3429,3429,مبروك ريال حبب بس صراحه بايرن هوالي احسن ذاشامبيونز,negative
3430,3430,تاسيس نقاب فلاح ثوره خطو طريق نضال طويل اجل استعاد حق رام فلاحكل فلاحي مصر اقدرعلي قيام دور نهضه,neutral
3431,3431,اعرف بلد مغرب سرد وجد بنون ملال مدين مغربي وقع وسط غربي مملكه مغربي سهل,positive
3432,3432,سلط اجرام سياسي ضد فقير,negative
3435,3435,اراد قدم وطن سيء انشغل دفاع ايذاء اخر ابو فتح تحدث,negative
3436,3436,حمار امك فطيمالنعاشه ولد فكر ولد حلال اطلب فيفيعبدهالامالمثاليه تتبناك هههههههه,negative
3437,3437,اسواني اهتم قارئ ما وصل قارئ سواء نقد ايجابي سلبي الا شتيمه ازيل قذاره باول ميشيل ادمن,negative
3438,3438,علاء اسواني اراد انصار اسكندر طوس قرا مقال كامل رابط,positive
3439,3439,صح عارف بكاء دم ارهابي اومن عمل عدائي وطن اقترف عمل اعمال عدو ومصريتنا رقم قومي,neutral
3440,3440,اتابع سعاد اعجاب مغرد شجاع اسلوب شيق خف دم رؤي ناضج استنتاج مذهل موهبه مصر كثير دفن فساد واسطه لصوصيه,negative
3441,3441,عرف الا سن عاق وصل هدي بر معني عيدالام عيد,negative
3443,3443,اكتر اغني عجب فنان غادهرجب برنامج احليمسا نجم فيفيعبده نجم هشامعباس,negative
3445,3445,برنامج امريكا عربي حلق كامل,negative
3447,3447,شيخ حافظ سلام اكد فشل مؤامر امريكا اسقاط جيش مصري سادهالمحترمون,negative
3448,3448,اشاعهمن اشاعه الفيس بوك,negative
3449,3449,عرس ما ريدتوه مكان حبيتوه بس حليب هطا نهود يسالوكم مين قولو ده خد غضب دينالوديدي مريمصالح,negative
3450,3450,سن بدا كتاب ضد استبداد مبارك ضد تطرف ديني ايض وماكانتش لس معارض رخيص لام,negative
3452,3452,والد مدلل صغر فاجعلهما متوجه بر,negative
3455,3455,برنامج حلق كامل,negative
3456,3456,رياض قصيم واحدفاضي هلال السعوديه نصر نصرالهلال بديعه زلفي حفرالباطن مك,negative
3458,3458,حمد الله بسم سلام رزق نادي,negative
3459,3459,خبر تل ابيض اتحاد تنسيقي شاب كورد سوريا تنسيقي رق تحذير نداء هام داعش,negative
3460,3460,زمكان مصر اخبارمراسلينا ابراهيم حماد منع استخدام عربي ربع نقل نقل راكب اسيوط اسيوط,positive
3462,3462,انتخاب برلمانيه قادم محط كبر تقارب دوله مدنيه معني عسكريه ديني تباعد,positive
3463,3463,صور انصار مرسي حرق كنيس مدرع جيش سويس,positive
3464,3464,دستور مر موافق ثلث شعب فقط اغلبيه مطلق بشر انقسام وطن اطاحه استقرار عمر,positive
3465,3465,بيض طماطم نفذ دلج اهل اشتروها انتظار وصول صباح اتباع,negative
3466,3466,جيش داخليه بلطجيه ايد ارتكاب جريمه وحشي جديد ضد شعب مصر تظاهر سلميه شعب استعاد ثوره,negative
3467,3467,ظن مرصود حيطه حذر مبيت منزل شارك انشر حذر,negative
3470,3470,فيديو عبد رحيم كشف تخابر برادعي مخابره امريكيه باسمطلعحرامي,neutral
3472,3472,اعلام خاله فرنسا اكد فيديو سيسي مسرب مفبرك اكد شحم لحم ملحق سرب فيديو,negative
3473,3473,لبس ثوب رجا ناس رقد شكا مولي ما وجد يا امل نائب كشف ضر اعتمد,negative
3474,3474,كلب بوليس تامين امتحان عينشمس جامع منع دخول مفصول,negative
3475,3475,غردبذكرالله اذكرالله حصنالمسلم,negative
3476,3476,يانبي سلام ماهر زين,negative
3477,3477,عني متابع بس بتشتمني احتياطي,negative
3478,3478,لغزالحياه مصطفيمحمود برنس,negative
3479,3479,محمدرمضان سبكي تهاوشوا احسن عشان نشوفك افلام زبال,negative
3481,3481,مشكل عريان مشكله رغم كون فصيل فاعل نضالي ثوره مصريه لم استطاع طرح,negative
3482,3482,سمح زجي حرب تدخل سوريا اوكرانيا اجل حل سلمياميركا عربي,negative
3483,3483,احمد مطر رابعهالعدويه مجزرهرابعه مجزرهالسيسي مصر,negative
3484,3484,قتل ناس بورسعيد رصاص شرط تعذيب معتقل الغاء قانون صالح مرسي اعلان دستوري شيء اقلق امريكا محكمه مرسي,negative
3485,3485,دم مصري حرام ادان اعتداء مقر حريه عداله كاف عنف ضحيه مصري فرق اخر,negative
3486,3486,ببلاوي تصنيف تنظيم ارهابي قرار سياسي ببلاوي مصر,positive
3487,3487,كلمتينوبس احب جدا ياحدهم,positive
3488,3488,القا ربع ساعي برنامج حياه قنا حياه حديث قضي اساءه رسول كريم صلي الله سلم,positive
3490,3490,رومو حلق بائع ليمون حلقه انيميشن برنامج بسم امل انتظر حلق ساعه,negative
3491,3491,يارب طالب كتير عاوز خف دم رنوش جنه سواك جمال شيريعادل ورقه جنه واي حاج صافيناز,positive
3493,3493,نبضالاخوان عصامسلطان ثبات مبدا اح حانقدم تنازل حانعترف وحانتحبس مهم,positive
3494,3494,انقلابمصر فيوم حاميهاحراميها,neutral
3495,3495,اعلان صالح مجموع عرض فاصل شاء الله صوره اعلان,neutral
3496,3496,قاضي كريم اسماعيل,negative
3497,3497,حل سياسي هدف بدء بناء اقتصاد عني تصالح تورط عنف سادهالمحترمون,positive
3499,3499,انصار فرحان قوي لبن احنا نزل شارع هنربيكو فاهم نزل عمل موقع جمله جديد قتل ناس هتخلص,negative
3500,3500,ارجو مذيع ضيف جزيره رد حسام ود كرر عباره يومي ما صف خيرت شاطر التقي سفير,negative
3501,3501,الله شارك خالد عبد عزيز رئيس مجلس قومي شب افتتاح خيمه رمضانيه شبابيه,neutral
3503,3503,انتي مافيك فايد كلمهبتتقالفيالبيتكليوم,negative
3506,3506,داخليهبلطجيه واقع اعتداء زميل داليارضوان,negative
3507,3507,ههههههههههه مستقبليه فتح اكون,negative
3508,3508,احترام حق اهم احترام قانون سبيل الا قانون انصاع حق احترم ناس,negative
3509,3509,امين اخر ديك ساعه يا جميل عارف محبه اعجاب,positive
3510,3510,ذنب قتل مجزرهرابعهالعدويه سيسي,negative
3511,3511,حلق جزء فرق صابر,positive
3512,3512,فيعالمموازي زمان زعتر بيشيلني يدلعني ياكلني ينيمني جمبه ليل زعترالقط,positive
3513,3513,فعل مؤسسه دوله شرح مسود دستور امين ذهب امي صوت دستور ليف محتوي مسرحيه رديء,negative
3517,3517,حمدينصباحي عاوز تحاكم سيسي ابقي ما فرقتش كتير حاكم سليمانخاطر نقطه مصر انتخاباتالرئاسيه يومالسابع,positive
3518,3518,الله نزع ملكم غدر سيسي الله اذهب حكم اخلاص الله استبدل خنتم امان ولي,neutral
3519,3519,مترجع مبارك اقتل شاب باقي ده ناقص يا جيشكامبديفيد سيسيكوهن,negative
3520,3520,تطبيق شريعه,negative
3524,3524,كد رض كد خد دي حد ما اشوفك خيرصباح فل,positive
3525,3525,صوره معبر سيسيرئيسي,negative
3526,3526,مرسا جاب نتيج وامرساه جاب نتيج حكمه يا,neutral
3527,3527,بلغ ملاكمه رئيس شرعي اسقط انقلاب ضرب قاضي,negative
3528,3528,ميز وحيده حزب نور توافر ماد جيد برنامج قول بلد اهم برنامج,positive
3529,3529,قوه الا الله الله عظيم حمد اذكار غردبذكرالله,negative
3530,3530,رونالدو جاهز لقاء بايرن ريالمدريد كريستيانورونالدو,negative
3531,3531,ضد نائب امرا مسيحي اجل دعاي انتخابي اختيار اكفا مجال سواء,negative
3534,3534,حق خلق خلق,negative
3535,3535,فكر هواي دا صغير ياللي ناوي تدوبني دينالوديدي,negative
