,Unnamed: 0,tweet,sentiment
2723,2723,احيا نساء يومالمراهالعالمي احتفي بالمراه رفيق درب صانع امم,positive
2724,2724,جاز للسلطه التنفيذيه تدخل مصادر منتج ابداعي الم كتاب حاج مبدع,negative
2725,2725,طارقالزمر فتاوي برهامي راج اغتصاب لام السلطه,negative
2726,2726,شاري وشي وشي بانه مفيش قيم طن موجود تنظيم بناء تنظيم,negative
2727,2727,ادني صحف الرسميه والحزبيه والخاصه مرتب الصحافه صفراء الباحثه فضائح والمزكيه مشاعر انتقام ثار,negative
2728,2728,زالت مستند الرسميه تدلي نكي حرام سارق تطارد منام استطاع تواجه,negative
2729,2729,صات تعديل دستور سقط علشان نعم دخل متاهه سياسه دستور انتكاس للديمقراطيه,negative
2730,2730,حازمعبدالعظيم خرج الوزاره علاقه المشبوهه شركه اسرائيليه قياد حمل السيسي الطيورعلياشكالهاتقع,negative
2731,2731,فاكر متابع افلام بلد داهي واوعي كلام ما اعتذر جهل,negative
2732,2732,شكر ايتها المراه عالم جمال روع تخلي احلام حقوق اليومالعالميللمراه ريتويت,positive
2733,2733,الاسوانياذا لم توحد قوه الوطنيه فور اجل استخلاص الدوله المصريه يد الاخوان دفع ثمن غالي اولاد,negative
2734,2734,نحب اللغه العربيه لاغ قران نبي عرب لاغ لجن اليومالعالميللغهالعربيه غردبصوره,positive
2735,2735,نتا عايش مسرح عاوزاني كوي كومبارس الخلفيه كاريوكي,negative
2736,2736,قبض كام ساويرس فسسسسسس,negative
2737,2737,مسير مدين مصر مسبوق يا ويل يا انقلاب ثور شعب عظيم,negative
2738,2738,زقازيق حرب شوارع علم اتصال احد اقارب رائح غاز تملا شوارع,negative
2739,2739,جبي ابناء زمالك مساند ميد دعم كبير ميد استطاع تغير اشياء كثير داخل نادي موجود زمن بعيد قوه,positive
2740,2740,اصابع خارجي وراء خسار مصر قطر,negative
2741,2741,شكر خالص انقلاب عرف الاخوان,neutral
2742,2742,اقتحام السفاره ماش سلم,negative
2743,2743,عماد متعب ضابط وجه شتائم وتهزئ اخر قل ادب معروف غلب ايه هيحصل معي عني,negative
2744,2744,الله يخربيتك يا وسي كهربا قطع هوبا فلول ستايل انتخبوالعرص مرسيرئيسي,negative
2745,2745,صدام الشرطه بالنيابه سوهاج شعار انقلاب جيش شعب مالوش لازم,negative
2746,2746,مجلس عسكر امتلك دله تدين تدريب خارج الاخر فسسسسسسسسسس,negative
2747,2747,انغام زير البهجه راي بلالفضل,positive
2748,2748,مؤتمر رائع فضح انقلاب واكاذيبهم جرذ لف عالم دعم انقلاب نفق ملا اموال شعب غلب,negative
2749,2749,درس تاريخ الاعتداء مصر ابدا دائم ضرب سوري الاعتداء شعب سوره همج بربر جبي سمح بها مصر,negative
2750,2750,حد سال وسي كره تشوف مصر يم قصد احنا هنبقي شحات وهنبقي فرج دنيا ضحك,negative
2751,2751,قس مخيف رفض اخر فكر سياسه دين تشويه خوي تمهيد نزع انسان ممارس عنف ضد,negative
2752,2752,الا علم متدين كذب حرام الله صل كاذب,negative
2753,2753,يا صباح خير يا صباح نصر احنا ملوك حاج مصر اهل,positive
2754,2754,لم اتخذ موقف ايد قتل ابرياء ظرف ظروف ما قول اخوان عني تايد قتل بريء,neutral
2755,2755,انتخاب مرس قطع سب ولد اصدقاء شكا ثوره انتخب بساط لم انتخب قاطع واني رئيس,neutral
2756,2756,صدق خبر تاجير انقلاب الاهرامات شرك صيني اكتمل اكاذيب شائع اعلام عار ضد مرس حقائق فضائح نفذ انقلاب,negative
2757,2757,يوسفالحسيني فضح ذب قن الجزيره كشف تمثيل الاخوان دور موت اشراف قن الجزيره,negative
2758,2758,توالي ابداع عالم عرب امالمثاليه مصر سميرجعجع رئيس لبن والعرصابنالعرص مرشح للرئاسه,negative
2759,2759,خطا قوم تبجيل,negative
2760,2760,دفن جثث شهداء فحص اسباب الوفاه اعتبر مشارك جريمه قتل اسرائيل فلسطين,negative
2761,2761,خطاب مرس نسخ مكرر خطابه مبار انفصال واقع شعار الفارغه محاول تجميل تزوير والديكتاتوريه صدق مرس ما اقول,negative
2762,2762,انس انس ما جهل ما اتفهك كون ما اضالك شمس قمر سدوم ملا نجوم فاكر يا موهوم مخلوق عجب صلاحجاهين,negative
2763,2763,مشربتش نيل طب جرب تغنيلها جرب عز ما حزن حاول تولد امريكا عش الواد ياخد الجنسيه شير نفاق,negative
2764,2764,نزول ميدان تحرير نزول ميدان تحرير كر استوعبتوا فخ قذر منصوب تكرر مذبح,negative
2765,2765,مصر هتصوت عبد منعم ابو فتوح قوه,positive
2766,2766,تو عشق الاهلي,positive
2767,2767,نتا طيب يا شاعر يا رائع,positive
2768,2768,تاسيس مان يا ابو تاسيس ناس اتقتلت تقوللي تحسيس يا شيخ روح نتا اله انتقم,negative
2769,2769,حاول اكتري مر لبس بيجاما بيت عمل ناس بس الجينز بيستهويني حت جو بيت افضحنفسك,neutral
2770,2770,شكر تويتر,positive
2771,2771,قطع صمت التويتري لاهنئ خوي شقيق كفاء دهي بلال فضل نص فولور احصلك حقداسود,neutral
2772,2772,نتا حر وماحدش زايد احنا تكلم حلول بر تويتر ماش حل نكي تهاجم بيحاول حت ثبت خطا,neutral
2773,2773,فيفيعبدهالامالمثاليه تقول حككككم,negative
2774,2774,الحمدلله تاهل دور مجموع بالكونفدراليه فوز فوز شاء الله يا عمروجمال شعر حال ممتاز,positive
2775,2775,المصيبه تقرب حسن النعمه نسي فضل,neutral
2776,2776,لايمكن لانسان وضع انقلاب انقلاب تعامل معارض حشر ضرب رصاص غاز مياه تمام حشر,negative
2777,2777,حت دور مشرف عب اخوان حمايه ميدان موقع جمل لطخ قرر صنع موقع جمل حت مصر اجل مرس كذاب,negative
2778,2778,حرم شرب يا جوز روح نتا طالق ملكيش عوز محمدمحسن,negative
2779,2779,اوقفوالفحم ياحكومه بقر يا شوي غجر,negative
2780,2780,انتصر نفس انتصر قوه عداء انهزم نفس انهزم ضعف عداء,neutral
2781,2781,رفض بيان وادع للاستجابه مطلب عزل سياسه وطن منحل انهاء طوارئ جدول زمن نقل السلطه رئيس منتخب انتخاب برلمان,negative
2782,2782,ساويرس مشغول بالبيزنس وانا والحمدلله لم اقترض بنوك لم انحني هانم لم شتر اراضي مصر سعر بخس لابيعها ملا قلم,negative
2783,2783,متابع احداث اليوميه اخبار صحف والانترنت قت بتستنزف طاق ما بتعويضهحرقه دم مناقش بديهي,negative
2784,2784,خالد رفع اسعار كهرباء غاز بنزين اجرام سياسه حق فقراء,negative
2785,2785,مصر استجد روس لاعاده سياح كره تشوف مصر,negative
2786,2786,انقلاب مليونير حازم عبد عظيم شكا ارتفاع فاتوره كهرباء الله كوي عون الغلابه زمن اسود حازم وامثاله,negative
2787,2787,اسلوب النعامه نقاش غب اسلوب حيوان اساس داروين هيهيص معي دول,negative
2788,2788,مفيش جمهور دور مصر بقي مفيش كور اصلا مفيش كور جمهور رجعوالجماهير,negative
2789,2789,مرس ما غيرش نائب لاه دي النهضه,negative
2790,2790,حزن عظيم مسن شعر مواطن اقباط شكر حضر كنائس تهنئه اعياد القيامه عمل استثناء اعتياد,negative
2791,2791,مبحبش ناس اوفر مبحبش ناس عموم اعترافاتليليه,negative
2792,2792,عاش يزعلك يا فوز,negative
2793,2793,رحم الله سامر سليم مصر مخلص قيم المواطنه والديمقراطيه متميز اقتصاد سياسه رحم الله,positive
2794,2794,مصطفيحسني الطريقاليالله ناوي,positive
2795,2795,مصر لس خير كتير نعم باسم ثورهيناير باسمرئيسالمصر انتخبوالعرص,neutral
2796,2796,رحم الله جمال البناكان كثير علماء اراء صادم نقاء كاف اعلان دفاع تحمل ضريب الهجوملكن عطاء اوسع كثير,neutral
2797,2797,سايب صاحب هزر معي شتم بامك معلش صلا رت نفس جاب راجل طلع سيكوسيكو,negative
2799,2799,عاش محمد مرس مفجر ثور حفظ الله غباء صديق السياسين الفشله وحيد رحم الله شهداء سابق لاحق,neutral
2800,2800,طرطور رد رافض استنساخ نظام اسبق سؤال للطرطورماذا قضاء شامخ نظام سابق,negative
2801,2801,الناموسه فيل اخوان تنظيم منتهي,negative
2802,2802,ما السيسي هيكسب انتخاب هعملها بروفايل واقوله رحل,negative
2803,2803,فارق كوي مرشح يسعي منصب لبي طموح اعتلاء مناصب ترشح خدم وطن,neutral
