tweet,label
لو سانت لوز مصر كان هيلعن يوم لي كان في مصر,anger
مايكل فيليبس لوحدو ع مدار تاريخ ف السباحه حقق ميداليه دهب اكترى مما حقق عرب جمع منذ انطلاق الاوليمبياد,surprise
لو لعب كل لاعب حكم بن مساعد حول فوز ملك ثقة في الله ثم رجال ملك مستوي ونتيجه عنى مايهمني من لعب من غاب,joy
ودي عرف معلوم كم عدد مشارك في الاوليمبياد كم عدد وفد مرافق الحمدلله اخذنا ميدالية في الاولمبيادات العلميه هالسنه,none
ميلاد مجيد سوري,joy
انا خايف من قانون جديد الدائره الاولي كل ناخب اصوات والدائره الخامسه كل ناخب صوت,fear
طب سؤال مان هياخد الاوليمبياد امريكا لا لصى,none
نتا مابتروحش الاوليمبياد لاه صحيح,surprise
متعاطف معى كل كره مسلسل خطير,sympathy
هاولا هم جيش الاسلام اسال الله ان أوفق واني نصر ماتركتهم انسانيتهم ان مثل في جث شوه كما فعل فرس ب,sympathy
من بين بن نتا عليكي عين يامو خدود تفاح في غماز,joy
هو تلك العاطفه الساميه التي جعل تزوج نجب الاطفال أنشأ الاسره في ليالي شتاء البارده اجتمع حول المدفاه,love
بارك مساعي مع قلب و اضراب الاطباء عمان,sympathy
هو ريق الطايره دهي رايح يتعولق بس في الاوليمبياد,surprise
افتتاح الالعاب الاوليمبياد في ري دي جانيرو برازيل دخول ريق البارغواي,none
انا ماش خايفه غير من حاج واحد بس بعد خراب دا كل طلع هبل مرفوع عن قلم و ميتحسبش يوم القيامه,fear
ميس خايف من اشبيليه عش ذا أضاع وقت,fear
يل يا فيروس تعب يابني دهي انتا نورتون فشخ حوار غير مرأ,anger
حصاد عرب في الاوليمبياد مخجل مخيب للامال الرياض في عالم عرب تحت صفر لا رياض مدرس ولاجامعيه ولامراكز تدريب اكتشاف مواهب,sadness
عندما اشتاق ال اناجي قمر حكى له حكايه جنون بك شوق عين الساحره لان شابه قلب صافي,love
قاطع ب حبا كل ما اعاتبك كلام رقيق وحد من حدة عتاب,love
عرف لاه انا انسانه بارد لان منولده شتاء,surprise
مر خايفه ياللهايموشنسالب,fear
هي الاسكواش لو دخل الاوليمبياد ماش كن نايمناهم م مغرب,none
حكايه تقطع قلب خصوص ان بق في اطفال ايتام ملهمشي غير رب تولى رحمة عش ابوهم جدع ختا بتموت في,sympathy
متعاطف مع,sympathy
نازل عش في شعب مصر فقر و جوع و ذل ان الاوان اختار رئيس صالح و أعاش كرام قلوب مع و دعوات لكم,sympathy
رب سهل والاسكوش دخل الاوليمبياد,none
حب ايام ذكر لا تنسئ فراق ايام أتبع اشتياق لا وصف غرف رقم غرف الاحلام حبا حبا نتا روح عشق الابدي ايموشنموجب,love
بد حن نشيد,joy
دي مجنون رسم كوى في ناس تفكر بالطريقه دي,surprise
قدس متا لقاء ايموشنسالب منذ ان بد اتامل صور و حجم حب بي تضاعف قروب فلسطين رامى,love
مرتضي عبيط,anger
حمد له عند ترامي,joy
زيل بقع من اواني خبز بسلاسه,surprise
الله تفاجئت يوم حصل محذوف ما درى وشى حاصل الله اننا خسر ناصح ولاتحرم نفس الاجر دعاء لك ظهر غيب عدا تفكير قرار,sadness
لاد في الاوليمبياد يا غالي عقبال ولادكايموشنموجب,joy
خبر ان حب ليس بلقاء علم ان حب بقاء بدا,love
نبي حوار الاوليمبياد دهي رنة اني كنت لعب سباح زمان مسم,none
ممكن تكون انسان طيف وقت طويل ومحد انتاب لك لكن مجرد ما غلط حي ميت التفت لك,sadness
هو حماد طلع لو كان لق علم داعش بدل من علم السعوديه و مكتوب على شهادة واقع علي الارض كان شال و لوح باه في الاوليمبياد رض,surprise
من أطرى على شخص واحد نتا ساجد بين يد رب ادعى له من كل قلب تنزل دموع علشانه رود الطنايا,love
كيف جعل رضيع توقف عن بكاء افكار,surprise
ماش عايزه ازعلكوا بس لازم افتكر ان ف شهر خلص من الدراسه لاس شهر ع امتحان لما وجع قرف,sadness
ال كل من حاول عبث بامن وطن سواء كان من حثاله لبن او نشطاء السبوبه يمن لي بيتمول من خارج مصر شعب رضا خط,anger
اي حد من الرياض الافاضل لي في الاوليمبياد لا استثنى حدا حسن لفا مر من مليون واحد بينتقدهم علي الفيسبوك ياريتكم بقى زي شكر,none
تخيل دهي ريق برشلونه راح اشترك في الاوليمبياد في الكوره و مفروض ان كوى في فرق منافس هو دهي ضبط منتخب قطر في الهاندبول قطروفيتش,none
و الله كن بنلعب سباح و رمايه و شيش و كان زمان داخل الاوليمبياد ب انفار دلوقتي,none
خايفه جدا الله ايموشنسالب ايموشنسالب رب ستر ياررب,fear
عقبال باقة يا رب,joy
قن السعوديه الرياض منشغل نقل سباق الفروسيه قنو دول اخري مجاور تنقل الاوليمبياد رغم ان هذا نقل مجان شيء غريب علا,surprise
جعل اشتاق لك لم جدا ابكيتني يا من كنت تكره بكاء,sadness
انا خايفه من كره اوي,fear
انتقل ال تفاصيل أمكن المشاركه تغريد في هاشتاج شجع مصر في الاوليمبياد تعرف سوي علي خط سير البعثه المصريه الاوليمبيه,none
ماذا سوف فعل اهالي احياء المحاصره بعد فك حصار ما بسط امنياتهم,sympathy
لا هذه الدرجه يا حوثين الجماعه خايفه من حبيب يا حوثي,fear
ميدالية عرب في الاوليمبياد كويت فهد ديحاني واماراتي سيرجي توم فهد ايه اسم غريب دهي,surprise
ترك عواد أساء سعودي الله خلف علي ام جاب يابو ربع,anger
ابتسم رغم ما بي من تقفي دموع حجر بين مقل,sadness
تام مباحث محاكم الفولورز اعملولي فول عش حق الفتره الصباحيه في الاوليمبياد يا جماع ايموشنموجب ايموشنموجب ايموشنموجب ايموشنموجب,none
نوال زغب كل ما تكبر بتحلي,love
جد من بوى شهب وفى ادعوله بالرحمه و دعل رب صبر,sympathy
رايح الاوليمبياد علشان عرص لا حول لا قوى ال الله ايموشنموجب ايموشنموجب ايموشنموجب,anger
خلق خسر في الاوليمبياد,sadness
أحب تقول ايه لتميم بن موز يا جبان ما نتا جنس ناس من سنغال دفاع عن,anger
العددكيف منع داعش من العوده مر اخري بعد هزيم عسكر,anger
مو خايفه من اختبار خايفه من النتيجه ايموشنسالب ايموشنسالب,fear
نحن لا نحب اشخاصا كامل لكن وري كمال في من نحب كلام ذوالفقار,love
الجزيره جايبه خبراء تفسير غياب رئيس السيسي عن لقم العربيه لكن مقالتش سبب انسحاب تميم ابن موز مفاجئ من لقم بدون,none
سعد عبدالامير مكسب لل القادسيه و دور سعودي تابع معظم مبارياته في الاوليمبياد مع عراق ما شاءالله سجل صنع نظم قود,joy
لحى لا أعطى ما نحب و لكن من نحب أعطى كل لحى لحى مغرب عرب,love
محتاج حد بذاكرلي زي الاطفال من كتر مابسرح,sadness
